anno,keyword1,keyword2,relationship
2015,frontal lobe,lobule,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,inferior frontal gyrus,insula of reil,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,inferior frontal gyrus,epilepsy temporal lobe,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,inferior frontal gyrus,parahippocampal gyrus,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,inferior frontal gyrus,precentral gyrus,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,inferior frontal gyrus,lateral occipitotemporal gyrus,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,inferior frontal gyrus,alzheimer's disease,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,inferior frontal gyrus,lobule,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,insula of reil,epilepsy temporal lobe,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,insula of reil,parahippocampal gyrus,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,insula of reil,precentral gyrus,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,insula of reil,lateral occipitotemporal gyrus,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,insula of reil,alzheimer's disease,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,insula of reil,lobule,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,epilepsy temporal lobe,parahippocampal gyrus,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,epilepsy temporal lobe,precentral gyrus,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,epilepsy temporal lobe,lateral occipitotemporal gyrus,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,epilepsy temporal lobe,alzheimer's disease,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,epilepsy temporal lobe,lobule,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,parahippocampal gyrus,precentral gyrus,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,parahippocampal gyrus,lateral occipitotemporal gyrus,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,parahippocampal gyrus,alzheimer's disease,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,parahippocampal gyrus,lobule,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,precentral gyrus,lateral occipitotemporal gyrus,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,precentral gyrus,alzheimer's disease,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,precentral gyrus,lobule,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,lateral occipitotemporal gyrus,alzheimer's disease,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,lateral occipitotemporal gyrus,lobule,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,alzheimer's disease,lobule,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,recommender system,collaborative filtering,"{'7e340743a22c655d0b2a60b918a146f482c262d8': 2, '47419746579b920205b5143a690193601fddd832': 2}"
2015,simulation,feedback,"{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 4, '26534928df253eb32ca504074f33260efce76086': 2}"
2015,nonlinear system,lyapunov fractal,{'86f84ca04d4fd483008de5d6dcc2ae56bfea7685': 2}
2015,riemann–liouville,fractional-order,{'922d1b970b8db008691bff09ad8bc7fdfcff4c67': 2}
2015,artificial neural network,approximation algorithm,"{'ba2c616097a893c3b3b1a4e72e197a90f550bb40': 2, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2}"
2015,approximation algorithm,neural network simulation,{'ba2c616097a893c3b3b1a4e72e197a90f550bb40': 2}
2015,memristor-based neural networks,artificial neural network,{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2}
2015,memristor-based neural networks,memristor,{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2}
2015,time complexity,numerical analysis,{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2}
2015,hamilton–jacobi–bellman equation,artificial neural network,{'612b62f679ae27d1bda55eb93328c28b921a2adf': 2}
2015,hamilton–jacobi–bellman equation,bellman equation,{'612b62f679ae27d1bda55eb93328c28b921a2adf': 2}
2015,hamilton–jacobi–bellman equation,optimal control,{'612b62f679ae27d1bda55eb93328c28b921a2adf': 2}
2015,online and offline,experiment,"{'b483c6f24e50abd5cc5ef83559e77812b64e6dc3': 2, 'dc6dd9d973b40b03444db1deb9de925defe394a4': 2}"
2015,sparse matrix,experiment,{'6d6c6e84fd1c8376ade16c9e978c465d0442aab2': 2}
2015,statistical classification,mathematical optimization,{'656df02776c2ae397452963a2adace970a6ee9e2': 2}
2015,imagenet,ilya sutskever,{'0e62329cfc86ddac9bb1399dffd2e8b542fe8db7': 2}
2015,imagenet,christian szegedy,{'0e62329cfc86ddac9bb1399dffd2e8b542fe8db7': 2}
2015,imagenet,geoffrey e. hinton,{'0e62329cfc86ddac9bb1399dffd2e8b542fe8db7': 2}
2015,imagenet,alex krizhevsky,{'0e62329cfc86ddac9bb1399dffd2e8b542fe8db7': 2}
2015,ilya sutskever,christian szegedy,{'0e62329cfc86ddac9bb1399dffd2e8b542fe8db7': 2}
2015,ilya sutskever,geoffrey e. hinton,{'0e62329cfc86ddac9bb1399dffd2e8b542fe8db7': 2}
2015,ilya sutskever,alex krizhevsky,{'0e62329cfc86ddac9bb1399dffd2e8b542fe8db7': 2}
2015,christian szegedy,geoffrey e. hinton,{'0e62329cfc86ddac9bb1399dffd2e8b542fe8db7': 2}
2015,christian szegedy,alex krizhevsky,{'0e62329cfc86ddac9bb1399dffd2e8b542fe8db7': 2}
2015,geoffrey e. hinton,alex krizhevsky,{'0e62329cfc86ddac9bb1399dffd2e8b542fe8db7': 2}
2015,interference mitigation,resource management,"{'7867dfc305773de241e97e4f2da9427987e33e77': 2, 'f8c447d82a0e2225f58a9d1ee28f87449a919dd2': 2}"
2015,database,experiment,{'98b4b1ab436fec259949049e28db0f60faaac882': 2}
2015,bibliometrics,web of science,{'debd80c16253332018413457c27b33627dd69793': 2}
2015,memristor-based neural networks,neural network simulation,{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2}
2015,language model,experiment,"{'029d50e7819ac7653d99cf9e53ae1694b71e975f': 2, '446e1fc361c7b23c398152c7cb4f852d1f066493': 2}"
2015,metadata,recommender system,"{'7e340743a22c655d0b2a60b918a146f482c262d8': 2, '47419746579b920205b5143a690193601fddd832': 2}"
2015,metadata,collaborative filtering,"{'7e340743a22c655d0b2a60b918a146f482c262d8': 2, '47419746579b920205b5143a690193601fddd832': 2}"
2015,database,algorithm,{'98b4b1ab436fec259949049e28db0f60faaac882': 2}
2015,dynamic programming,approximation algorithm,{'8a007601dbdf779d9423c0575292116f50ef4667': 2}
2015,approximation algorithm,optimal control,{'8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2}
2015,synchronization (computer science),lyapunov fractal,{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2}
2015,lyapunov fractal,feedback,{'26534928df253eb32ca504074f33260efce76086': 2}
2015,numerical analysis,correctness (computer science),{'ecf7ddbfa0c7603a46b9dccb1c0adcf60d2dcc2b': 2}
2015,area under curve,extraction,"{'86f84ca04d4fd483008de5d6dcc2ae56bfea7685': 2, '264bd279ecff77d876cc4a54c5072fa20ea6f64d': 2}"
2015,area under curve,sample variance,"{'86f84ca04d4fd483008de5d6dcc2ae56bfea7685': 2, '264bd279ecff77d876cc4a54c5072fa20ea6f64d': 2}"
2015,extraction,sample variance,"{'86f84ca04d4fd483008de5d6dcc2ae56bfea7685': 2, '264bd279ecff77d876cc4a54c5072fa20ea6f64d': 2}"
2015,????? ,???? ,"{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 3, '48218931eb43a4d86b23c28564ca305df8eb8071': 3, 'ca93cbd3fa975bbd64de66ee961eca7b28d16c28': 3, 'beb3a7086eefd5112f242986cf3a40765e166978': 3}"
2015,????? ,??? ,"{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2, '48218931eb43a4d86b23c28564ca305df8eb8071': 2, 'ca93cbd3fa975bbd64de66ee961eca7b28d16c28': 2, 'beb3a7086eefd5112f242986cf3a40765e166978': 2}"
2015,????? ,signal processing,"{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2, '48218931eb43a4d86b23c28564ca305df8eb8071': 2, 'ca93cbd3fa975bbd64de66ee961eca7b28d16c28': 2, 'beb3a7086eefd5112f242986cf3a40765e166978': 2}"
2015,????? ,machine learning,"{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2, '48218931eb43a4d86b23c28564ca305df8eb8071': 2, 'ca93cbd3fa975bbd64de66ee961eca7b28d16c28': 2, 'beb3a7086eefd5112f242986cf3a40765e166978': 2}"
2015,????? ,extreme learning machine ,"{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2, '48218931eb43a4d86b23c28564ca305df8eb8071': 2, 'ca93cbd3fa975bbd64de66ee961eca7b28d16c28': 2, 'beb3a7086eefd5112f242986cf3a40765e166978': 2}"
2015,????? ,20301,"{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2, '48218931eb43a4d86b23c28564ca305df8eb8071': 2, 'ca93cbd3fa975bbd64de66ee961eca7b28d16c28': 2, 'beb3a7086eefd5112f242986cf3a40765e166978': 2}"
2015,feature representation ,???? ,"{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2, '48218931eb43a4d86b23c28564ca305df8eb8071': 2, 'ca93cbd3fa975bbd64de66ee961eca7b28d16c28': 2, 'beb3a7086eefd5112f242986cf3a40765e166978': 2}"
2015,artificial intelligence,???? ,"{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2, '48218931eb43a4d86b23c28564ca305df8eb8071': 2, 'ca93cbd3fa975bbd64de66ee961eca7b28d16c28': 2, 'beb3a7086eefd5112f242986cf3a40765e166978': 2}"
2015,artificial neural network,???? ,"{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2, '48218931eb43a4d86b23c28564ca305df8eb8071': 2, 'ca93cbd3fa975bbd64de66ee961eca7b28d16c28': 2, 'beb3a7086eefd5112f242986cf3a40765e166978': 2}"
2015,artificial neural network,elm,{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2}
2015,large-scale computing ,???? ,"{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2, '48218931eb43a4d86b23c28564ca305df8eb8071': 2, 'ca93cbd3fa975bbd64de66ee961eca7b28d16c28': 2, 'beb3a7086eefd5112f242986cf3a40765e166978': 2}"
2015,???? ,??? ,"{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2, '48218931eb43a4d86b23c28564ca305df8eb8071': 2, 'ca93cbd3fa975bbd64de66ee961eca7b28d16c28': 2, 'beb3a7086eefd5112f242986cf3a40765e166978': 2}"
2015,???? ,signal processing,"{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2, '48218931eb43a4d86b23c28564ca305df8eb8071': 2, 'ca93cbd3fa975bbd64de66ee961eca7b28d16c28': 2, 'beb3a7086eefd5112f242986cf3a40765e166978': 2}"
2015,???? ,machine learning,"{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2, '48218931eb43a4d86b23c28564ca305df8eb8071': 2, 'ca93cbd3fa975bbd64de66ee961eca7b28d16c28': 2, 'beb3a7086eefd5112f242986cf3a40765e166978': 2}"
2015,???? ,extreme learning machine ,"{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2, '48218931eb43a4d86b23c28564ca305df8eb8071': 2, 'ca93cbd3fa975bbd64de66ee961eca7b28d16c28': 2, 'beb3a7086eefd5112f242986cf3a40765e166978': 2}"
2015,???? ,20301,"{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2, '48218931eb43a4d86b23c28564ca305df8eb8071': 2, 'ca93cbd3fa975bbd64de66ee961eca7b28d16c28': 2, 'beb3a7086eefd5112f242986cf3a40765e166978': 2}"
2015,theory,elm,{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2}
2015,machine translation,bleu,{'0caa56dcd8fb9e51577958c9a81b3c1e0e8d6f89': 2}
2015,paper presents,spoken dialogue,"{'ae7478af796c297abd1a02b5642f85d3be9c9044': 2, 'a7c7403e0ff9c40a9942b28baff61e43d34e354c': 2, '061d9db24de97321f2579128c7d21da32c488dda': 2, '0a0c1741a71d884becb78924b106f6a8c1db5ecb': 2}"
2015,paper presents,natural language generation,"{'ae7478af796c297abd1a02b5642f85d3be9c9044': 2, 'a7c7403e0ff9c40a9942b28baff61e43d34e354c': 2, '061d9db24de97321f2579128c7d21da32c488dda': 2, '0a0c1741a71d884becb78924b106f6a8c1db5ecb': 2}"
2015,spoken dialogue,natural language generation,"{'ae7478af796c297abd1a02b5642f85d3be9c9044': 2, 'a7c7403e0ff9c40a9942b28baff61e43d34e354c': 2, '061d9db24de97321f2579128c7d21da32c488dda': 2, '0a0c1741a71d884becb78924b106f6a8c1db5ecb': 2}"
2015,long short-term memory,parsing,"{'e6b418988872168e78efe7ed10db5ed6fc58e9d9': 2, '7b4e03a3b6bc95e43f42d2699ee404fd32b1f791': 2}"
2015,embedded systems,remaining connections,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,embedded systems,fine tune,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,embedded systems,computationally intensive,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,embedded systems,memory intensive making,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,embedded systems,neural networks,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,embedded systems,imagenet dataset,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,remaining connections,fine tune,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,remaining connections,computationally intensive,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,remaining connections,memory intensive making,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,remaining connections,neural networks,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,remaining connections,imagenet dataset,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,fine tune,computationally intensive,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,fine tune,memory intensive making,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,fine tune,neural networks,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,fine tune,imagenet dataset,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,computationally intensive,memory intensive making,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,computationally intensive,neural networks,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,computationally intensive,imagenet dataset,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,memory intensive making,neural networks,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,memory intensive making,imagenet dataset,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,neural networks,imagenet dataset,"{'8707e80c2d7d1050f8143f3bc80f3cba772b2867': 2, '6d3762ee7f48d999737bd5a380f20681240fe197': 2}"
2015,computer simulation,adaptive algorithm,"{'6f0b02961b684e27e06332d482e9ae4acc286501': 2, '76b00058fbb669c67f8cfcccbc1f2c27eae3f389': 2}"
2015,computer simulation,http public key pinning,"{'6f0b02961b684e27e06332d482e9ae4acc286501': 2, '76b00058fbb669c67f8cfcccbc1f2c27eae3f389': 2}"
2015,adaptive algorithm,tcp global synchronization,"{'6f0b02961b684e27e06332d482e9ae4acc286501': 2, '76b00058fbb669c67f8cfcccbc1f2c27eae3f389': 2}"
2015,adaptive algorithm,numerical analysis,"{'6f0b02961b684e27e06332d482e9ae4acc286501': 2, '76b00058fbb669c67f8cfcccbc1f2c27eae3f389': 2}"
2015,adaptive algorithm,http public key pinning,"{'6f0b02961b684e27e06332d482e9ae4acc286501': 2, '76b00058fbb669c67f8cfcccbc1f2c27eae3f389': 2}"
2015,tcp global synchronization,http public key pinning,"{'6f0b02961b684e27e06332d482e9ae4acc286501': 2, '76b00058fbb669c67f8cfcccbc1f2c27eae3f389': 2}"
2015,categorization,computer vision,{'6d6c6e84fd1c8376ade16c9e978c465d0442aab2': 2}
2015,natural language processing,individual word senses,"{'8750cc87b5c759fe092e42aef09bdc60c2ab8efa': 2, '2cf0b67c5a206bfe171544b5516130b5240df452': 2}"
2015,crucially importance,medical analysis,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,crucially importance,normal brains,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,crucially importance,mr brain images,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,crucially importance,novel automatic classification,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,crucially importance,accurate classification,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,crucially importance,mri scanning,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,crucially importance,extract features,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,particle swarm optimization,normal brains,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,particle swarm optimization,mri scanning,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,particle swarm optimization,extract features,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,medical analysis,normal brains,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,medical analysis,mr brain images,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,medical analysis,novel automatic classification,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,medical analysis,accurate classification,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,medical analysis,mri scanning,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,medical analysis,extract features,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,normal brains,mr brain images,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 3, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 3}"
2015,normal brains,novel automatic classification,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,normal brains,accurate classification,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,normal brains,mri scanning,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 4, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 4}"
2015,normal brains,extract features,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 3, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 3}"
2015,mr brain images,novel automatic classification,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,mr brain images,accurate classification,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,mr brain images,mri scanning,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 3, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 3}"
2015,mr brain images,extract features,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,novel automatic classification,accurate classification,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,novel automatic classification,mri scanning,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,novel automatic classification,extract features,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,accurate classification,mri scanning,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,accurate classification,extract features,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,mri scanning,extract features,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 3, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 3}"
2015,pattern recognition,experiment,{'97f46d4fb61f2bfc2db006cce446fbc7ae2855cb': 2}
2015,benchmark (computing),online and offline,"{'b483c6f24e50abd5cc5ef83559e77812b64e6dc3': 2, 'dc6dd9d973b40b03444db1deb9de925defe394a4': 2}"
2015,stock market,artificial neural networks,"{'9866b695f19d72523a07377947456ee69bc68775': 2, 'def5424c3781c4ad228aa422e74438d1a80969ae': 2, 'fbb3666ab93f2909f07e5db0ba0813e24499a5af': 2, 'd08245abd6dce369cc50568e3ede6defa4bb15e0': 2}"
2015,stock market,random forest,"{'9866b695f19d72523a07377947456ee69bc68775': 2, 'def5424c3781c4ad228aa422e74438d1a80969ae': 2, 'fbb3666ab93f2909f07e5db0ba0813e24499a5af': 2, 'd08245abd6dce369cc50568e3ede6defa4bb15e0': 2}"
2015,artificial neural networks,random forest,"{'9866b695f19d72523a07377947456ee69bc68775': 2, 'def5424c3781c4ad228aa422e74438d1a80969ae': 2, 'fbb3666ab93f2909f07e5db0ba0813e24499a5af': 2, 'd08245abd6dce369cc50568e3ede6defa4bb15e0': 2}"
2015,training,feature extraction,"{'68425bd790c31e3c7eff773f1806fd0751048ed7': 2, '0717d2afefa8a27190f1cde556be0672b961589d': 2}"
2015,users travel,important means,"{'ccc715ea5cab65dd8fa6ea21e5a59d20ed915cf8': 2, 'd54ed26f2c8cf0367bf196e8552f332f74e7efb7': 2}"
2015,optimization,constrained optimization,{'a13e27cbcd4e8115154b58eccc54119060197b13': 2}
2015,brain storm optimization,brainstorming process,{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2}
2015,optimal control,reinforcement learning,{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2}
2015,peak hours,underutilized cells,"{'a55170fd556d5aa4bbd4460c3fa48be6cbd2d928': 2, '4f0247b98121170dd9048d2a1ca1b7e9f01c8286': 2}"
2015,peak hours,base stations,"{'a55170fd556d5aa4bbd4460c3fa48be6cbd2d928': 2, '4f0247b98121170dd9048d2a1ca1b7e9f01c8286': 2}"
2015,peak hours,save energy,"{'a55170fd556d5aa4bbd4460c3fa48be6cbd2d928': 2, '4f0247b98121170dd9048d2a1ca1b7e9f01c8286': 2}"
2015,underutilized cells,base stations,"{'a55170fd556d5aa4bbd4460c3fa48be6cbd2d928': 2, '4f0247b98121170dd9048d2a1ca1b7e9f01c8286': 2}"
2015,underutilized cells,save energy,"{'a55170fd556d5aa4bbd4460c3fa48be6cbd2d928': 2, '4f0247b98121170dd9048d2a1ca1b7e9f01c8286': 2}"
